DATAFLOW,MEASURE,INDEX,SECTOR,INDUSTRY,TSEST,REGION,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,BASE_PERIOD,OBS_STATUS,OBS_COMMENT
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2008-Q3,98.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2008-Q4,99.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2009-Q1,100.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2009-Q2,101.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2009-Q3,102.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2009-Q4,103.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2010-Q1,104.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2010-Q2,105.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2010-Q3,106.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2010-Q4,107.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2011-Q1,108.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2011-Q2,109.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2011-Q3,110.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2011-Q4,111.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2012-Q1,112.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2012-Q2,113.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2012-Q3,114.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2012-Q4,114.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2013-Q1,115.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2013-Q2,116.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2013-Q3,117.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2013-Q4,118,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2014-Q1,118.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2014-Q2,119.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2014-Q3,120.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2014-Q4,121.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2015-Q1,122,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2015-Q2,122.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2015-Q3,123.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2015-Q4,124.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2016-Q1,125,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2016-Q2,125.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2016-Q3,126.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2016-Q4,127.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2017-Q1,127.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2017-Q2,128.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2017-Q3,129.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2017-Q4,130.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2018-Q1,131,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2018-Q2,131.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2018-Q3,132.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2018-Q4,133.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2019-Q1,134.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,TOT,30,AUS,Q,2019-Q2,135.1,IN,9,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1997-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1998-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1998-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1998-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1998-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1999-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1999-Q2,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1999-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,1999-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2000-Q1,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2000-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2000-Q3,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2000-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2001-Q1,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2001-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2001-Q3,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2001-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2002-Q1,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2002-Q2,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2002-Q3,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2002-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2003-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2003-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2003-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2003-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2004-Q1,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2004-Q2,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2004-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2004-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2005-Q1,1.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2005-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2005-Q3,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2005-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2006-Q1,2.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2006-Q2,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2006-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2006-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2007-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2007-Q2,1.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2007-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2007-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2008-Q1,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2008-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2008-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2008-Q4,1.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2009-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2009-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2009-Q3,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2009-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2010-Q1,1.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2010-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2010-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2010-Q4,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2011-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2011-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2011-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2011-Q4,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2012-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2012-Q2,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2012-Q3,1.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2012-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2013-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2013-Q2,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2013-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2013-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2014-Q1,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2014-Q2,0.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2014-Q3,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2014-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2015-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2015-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2015-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2015-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2016-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2016-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2016-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2016-Q4,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2017-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2017-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2017-Q3,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2017-Q4,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2018-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2018-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2018-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2018-Q4,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2019-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,D,10,AUS,Q,2019-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1997-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1998-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1998-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1998-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1998-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1999-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1999-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1999-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,1999-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2000-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2000-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2000-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2000-Q4,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2001-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2001-Q2,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2001-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2001-Q4,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2002-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2002-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2002-Q3,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2002-Q4,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2003-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2003-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2003-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2003-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2004-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2004-Q2,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2004-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2004-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2005-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2005-Q2,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2005-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2005-Q4,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2006-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2006-Q2,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2006-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2006-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2007-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2007-Q2,1.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2007-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2007-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2008-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2008-Q2,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2008-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2008-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2009-Q1,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2009-Q2,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2009-Q3,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2009-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2010-Q1,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2010-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2010-Q3,1.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2010-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2011-Q1,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2011-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2011-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2011-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2012-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2012-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2012-Q3,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2012-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2013-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2013-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2013-Q3,0.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2013-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2014-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2014-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2014-Q3,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2014-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2015-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2015-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2015-Q3,0.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2015-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2016-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2016-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2016-Q3,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2016-Q4,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2017-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2017-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2017-Q3,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2017-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2018-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2018-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2018-Q3,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2018-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2019-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,K,10,AUS,Q,2019-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1997-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1998-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1998-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1998-Q3,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1998-Q4,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1999-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1999-Q2,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1999-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,1999-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2000-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2000-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2000-Q3,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2000-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2001-Q1,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2001-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2001-Q3,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2001-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2002-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2002-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2002-Q3,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2002-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2003-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2003-Q2,0.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2003-Q3,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2003-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2004-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2004-Q2,0.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2004-Q3,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2004-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,H,10,AUS,Q,2005-Q1,0.7,PCT,,,
